policy,threshold,approved,approval_rate,realized_npv,mean_realized_npv_approved,observed_default_rate_approved,overlap_with_current_decisions
decomp_plus_profit_support_0.10,0.08876581240679142,1550,0.6076048608388868,3299980.924160926,2129.019951071565,0.05419354838709677,0.817718541748334
decomp_plus_profit_support_0.10,0.09,1534,0.6013328106624853,3293824.820325748,2147.21305105981,0.05345501955671447,0.8114464915719326
decomp_plus_profit_support_0.10,0.09000976924864083,1534,0.6013328106624853,3293824.820325748,2147.21305105981,0.05345501955671447,0.8114464915719326
decomp_plus_profit_support_0.12,0.09808344236408177,1534,0.6013328106624853,3293018.510782981,2146.687425543012,0.05345501955671447,0.8114464915719326
blend_decomp_direct_hgb_0.7,0.05499999999999999,1541,0.6040768326146609,3292456.910286164,2136.5716484660375,0.05515898767034393,0.8141905135241082
decomp_plus_profit_support_0.06,0.07373349011822031,1546,0.6060368482947863,3289997.346201959,2128.0707284618106,0.054333764553686936,0.8161505292042336
blend_decomp_direct_hgb_0.8,0.05623191062128825,1531,0.6001568012544101,3289178.4119348065,2148.385638102421,0.05421293272370999,0.8102704821638573
decomp_plus_profit_support_0.12,-0.15758054999282098,2441,0.9568796550372403,3287392.1784131117,1346.7399338029954,0.1216714461286358,0.8330066640533125
decomp_plus_profit_support_0.10,-0.15758054999282098,2443,0.9576636613092905,3286978.4496567766,1345.4680514354386,0.12198117069177242,0.8322226577812623
blend_decomp_direct_hgb_0.9,0.05623191062128825,1541,0.6040768326146609,3286157.8326193998,2132.4839926147956,0.05515898767034393,0.813406507252058
direct_margin_hgb_squared,0.05623191062128825,1552,0.6083888671109369,3284026.1434678277,2115.996226461229,0.05670103092783505,0.8169345354762838
blend_decomp_direct_hgb_0.1,0.052038039735124886,1539,0.6032928263426107,3276274.3628197005,2128.833244197336,0.05458089668615984,0.813406507252058
blend_decomp_direct_hgb_0.9,0.05900287117281305,1507,0.5907487259898079,3274832.131052154,2173.0803789330816,0.05308560053085601,0.800078400627205
blend_decomp_direct_hgb_0.9,-0.11027977397635302,2424,0.9502156017248138,3272469.803684218,1350.0287968994298,0.11922442244224422,0.839670717365739
decomp_plus_profit_support_0.08,0.08212764276463058,1538,0.6029008232065857,3270419.5071853106,2126.4106028513074,0.054616384915474644,0.8130145041160329
decomp_plus_profit_support_0.02,0.05900287117281305,1539,0.6032928263426107,3266933.9096890534,2122.7640738720297,0.0539311241065627,0.813406507252058
blend_decomp_direct_hgb_0.4,0.05623191062128825,1504,0.5895727165817326,3266424.3723864555,2171.8247156824837,0.05186170212765957,0.79968639749118
blend_decomp_direct_hgb_0.3,0.05499999999999999,1513,0.5931007448059584,3263188.695760104,2156.7671485526134,0.05221414408460013,0.8032144257154057
blend_decomp_direct_hgb_0.8,0.05499999999999999,1548,0.6068208545668365,3257440.8659405243,2104.289965077858,0.0562015503875969,0.8169345354762838
direct_margin_hgb_absolute,0.008436339478676497,2424,0.9502156017248138,3256846.8785052765,1343.5836957530018,0.12128712871287128,0.839670717365739
direct_margin_hgb_absolute,0.009999999999999995,2424,0.9502156017248138,3256846.8785052765,1343.5836957530018,0.12128712871287128,0.839670717365739
blend_decomp_direct_hgb_0.9,0.05499999999999999,1556,0.6099568796550372,3256118.3991231713,2092.6210791280023,0.05719794344473008,0.8192865542924344
decomp_plus_profit_support_0.08,-0.15758054999282098,2445,0.9584476675813407,3250025.7238174053,1329.253874771945,0.12269938650306748,0.831438651509212
blend_decomp_direct_hgb_0.8,0.05900287117281305,1497,0.586828694629557,3249567.4903951604,2170.719766463033,0.053440213760855046,0.7969423755390043
decomp_plus_profit_support_0.06,0.07510413457364909,1531,0.6001568012544101,3248590.643283666,2121.875011942303,0.05421293272370999,0.8102704821638573
decomp_plus_profit_support_0.06,0.07500000000000001,1531,0.6001568012544101,3248590.643283666,2121.875011942303,0.05421293272370999,0.8102704821638573
decomp_plus_profit_support_0.06,-0.15758054999282098,2444,0.9580556644453155,3246633.9743008334,1328.4099731181807,0.12274959083469722,0.8318306546452372
decomp_plus_profit_support_0.08,0.08327578575986244,1526,0.5981967855742846,3245730.3271484864,2126.953032207396,0.053735255570117955,0.8083104664837318
decomp_plus_profit_support_0.04,0.0674911291218238,1530,0.5997647981183849,3244699.822001219,2120.718837909293,0.0542483660130719,0.8098784790278323
direct_margin_hgb_squared,-0.11027977397635302,2426,0.950999607996864,3239817.9573947643,1335.4567013168855,0.11995053586150041,0.8388867110936887
direct_margin_hgb_absolute,0.0049999999999999906,2425,0.9506076048608388,3237935.7524023815,1335.231238104075,0.12164948453608247,0.8392787142297138
direct_margin_hgb_squared,0.05900287117281305,1518,0.5950607604860839,3237237.908045844,2132.5677918615575,0.054677206851119896,0.804390435123481
direct_margin_hgb_absolute,-0.0050000000000000044,2432,0.9533516268130146,3233762.3451059423,1329.6720169021144,0.1225328947368421,0.8365346922775382
direct_margin_ridge,0.029675801359672106,1522,0.5966287730301842,3231555.6121425293,2123.229705744106,0.054533508541392904,0.8028224225793806
direct_margin_hgb_absolute,0.0,2428,0.9517836142689141,3225849.125964667,1328.6034291452502,0.12273476112026359,0.8381027048216386
direct_margin_hgb_absolute,0.0011379084642246886,2428,0.9517836142689141,3225849.125964667,1328.6034291452502,0.12273476112026359,0.8381027048216386
blend_decomp_direct_hgb_0.7,0.05900287117281305,1487,0.5829086632693061,3224428.451674912,2168.4118706623485,0.05245460659045057,0.7930223441787534
direct_margin_hgb_absolute,-0.015,2436,0.9549196393571149,3223704.1465402385,1323.3596660674214,0.12274220032840723,0.8349666797334379
direct_margin_hgb_absolute,-0.017474426856533474,2436,0.9549196393571149,3223704.1465402385,1323.3596660674214,0.12274220032840723,0.8349666797334379
direct_margin_hgb_absolute,-0.020000000000000004,2436,0.9549196393571149,3223704.1465402385,1323.3596660674214,0.12274220032840723,0.8349666797334379
direct_margin_hgb_absolute,-0.010000000000000009,2436,0.9549196393571149,3223704.1465402385,1323.3596660674214,0.12274220032840723,0.8349666797334379
direct_margin_hgb_absolute,-0.0073275071094370346,2435,0.9545276362210897,3221384.8554954217,1322.9506593410356,0.12279260780287474,0.8353586828694629
blend_decomp_direct_hgb_0.6,0.05900287117281305,1478,0.5793806350450803,3220314.648653058,2178.8326445555194,0.05074424898511502,0.7894943159545277
decomp_plus_profit_support_0.02,-0.15758054999282098,2445,0.9584476675813407,3219107.6772722835,1316.6084569620791,0.12310838445807772,0.831438651509212
decomp_plus_profit_support_0.04,-0.15758054999282098,2445,0.9584476675813407,3219107.6772722835,1316.6084569620791,0.12310838445807772,0.831438651509212
blend_decomp_direct_hgb_0.9,0.06,1490,0.5840846726773814,3217659.870046316,2159.5032684874604,0.053691275167785234,0.7934143473147786
direct_margin_ridge,0.03,1512,0.5927087416699334,3216889.6803506427,2127.572539914446,0.05357142857142857,0.7989023912191298
direct_margin_hgb_squared,0.06,1498,0.5872206977655822,3213986.013981509,2145.5180333654935,0.0540720961281709,0.7965503724029792
decomposed_margin,0.052038039735124886,1530,0.5997647981183849,3213234.580462846,2100.1533205639516,0.0542483660130719,0.8098784790278323
decomp_plus_profit_support_0.06,0.07636924630351208,1518,0.5950607604860839,3205624.6255776337,2111.742177587374,0.0533596837944664,0.8051744413955312
decomp_plus_profit_support_0.02,0.06,1526,0.5981967855742846,3204127.3413693765,2099.6902630205614,0.05439056356487549,0.8083104664837318
blend_decomp_direct_hgb_0.9,0.061211355662087054,1473,0.5774206193649549,3202884.129348737,2174.395199829421,0.05227427019687712,0.7875343002744022
blend_decomp_direct_hgb_0.5,0.05900287117281305,1467,0.5750686005488044,3202672.327465211,2183.1440541685147,0.050443081117927745,0.7851822814582516
decomp_plus_profit_support_0.10,0.09136936264378115,1521,0.5962367698941592,3201829.6902224915,2105.0819791074896,0.05391190006574622,0.8063504508036065
direct_margin_hgb_squared,0.061211355662087054,1482,0.5809486475891807,3199482.0693539376,2158.894783639634,0.053306342780026994,0.7902783222265778
decomposed_margin,-0.15758054999282098,2448,0.9596236769894159,3193528.5097688716,1304.545959872905,0.12377450980392157,0.8302626421011368
blend_decomp_direct_hgb_0.8,0.061211355662087054,1462,0.573108584868679,3191688.0663301013,2183.0971725924087,0.0506155950752394,0.7832222657781263
decomp_plus_profit_support_0.12,0.1,1513,0.5931007448059584,3191005.2230595467,2109.0583100195286,0.053536021150033045,0.8032144257154057
blend_decomp_direct_hgb_0.3,0.05623191062128825,1493,0.5852606820854567,3188314.3222349836,2135.508588235086,0.05291359678499665,0.7953743629949039
blend_decomp_direct_hgb_0.7,0.06,1468,0.5754606036848294,3185478.0296439393,2169.9441618827923,0.05108991825613079,0.7855742845942768
decomp_plus_profit_support_0.10,0.09223110573330731,1510,0.5919247353978832,3184491.62151718,2108.9348486868744,0.05364238410596026,0.8020384163073304
blend_decomp_direct_hgb_0.6,0.06,1459,0.5719325754606037,3181265.5436777896,2180.442456256196,0.05071967100753941,0.782046256370051
decomp_plus_profit_support_0.02,0.061211355662087054,1515,0.5938847510780086,3178431.3096220475,2097.974461796731,0.05412541254125412,0.8039984319874559
direct_margin_hgb_absolute,-0.02910701126226554,2446,0.9588396707173658,3173427.150727338,1297.3945832899992,0.12428454619787407,0.831046648373187
direct_margin_hgb_absolute,-0.02500000000000001,2444,0.9580556644453155,3171813.7400445677,1297.7961293144713,0.1239770867430442,0.8318306546452372
blend_decomp_direct_hgb_0.1,-0.15758054999282098,2454,0.9619756958055664,3170854.966148939,1292.116938121002,0.12428687856560718,0.8279106232849863
blend_decomp_direct_hgb_0.2,0.05499999999999999,1506,0.5903567228537828,3170590.952485321,2105.306077347491,0.053784860557768925,0.8004704037632301
decomp_plus_profit_support_0.04,0.07,1496,0.586436691493532,3167634.8166942247,2117.4029523357117,0.053475935828877004,0.7965503724029792
blend_decomp_direct_hgb_0.8,0.06,1478,0.5793806350450803,3165858.1464947565,2141.987920497129,0.05345060893098782,0.7894943159545277
blend_decomp_direct_hgb_0.7,0.061211355662087054,1445,0.5664445315562524,3165357.242948862,2190.5586456393507,0.04982698961937716,0.7765582124656997
decomp_plus_profit_support_0.08,0.08485429333219516,1506,0.5903567228537828,3161918.540489574,2099.5475036451353,0.053784860557768925,0.8004704037632301
direct_margin_ridge,-0.11027977397635302,2430,0.9525676205409643,3161212.521001236,1300.9105024696444,0.12222222222222222,0.8373186985495884
blend_decomp_direct_hgb_0.2,0.05623191062128825,1483,0.5813406507252058,3159737.4912042757,2130.638901688655,0.052596089008766014,0.7914543316346531
decomp_plus_profit_support_0.04,0.06939551100794093,1508,0.591140729125833,3159478.756700539,2095.145064125026,0.054376657824933686,0.8012544100352803
decomp_plus_profit_support_0.02,0.06313323671908122,1486,0.5825166601332811,3158643.9930933425,2125.601610426206,0.052489905787348586,0.7926303410427283
blend_decomp_direct_hgb_0.1,0.05499999999999999,1498,0.5872206977655822,3157412.033981599,2107.7516915765013,0.0540720961281709,0.7973343786750294
blend_decomp_direct_hgb_0.2,-0.15758054999282098,2455,0.9623676989415916,3157344.722680295,1286.087463413562,0.12423625254582485,0.8275186201489612
decomp_plus_profit_support_0.08,0.08499999999999999,1503,0.5891807134457075,3153332.6485148133,2098.025714248046,0.05389221556886228,0.7992943943551548
decomp_plus_profit_support_0.10,0.09808344236408177,1431,0.5609564876519012,3152996.738000523,2203.352018169478,0.04682040531097135,0.7710701685613485
decomp_plus_profit_support_0.10,0.0949618928299487,1482,0.5809486475891807,3152834.6065035183,2127.418762822887,0.05128205128205128,0.791062328498628
decomp_plus_profit_support_0.12,0.10500000000000001,1445,0.5664445315562524,3151926.478088621,2181.2639986772465,0.04844290657439446,0.7765582124656997
decomp_plus_profit_support_0.10,0.095,1481,0.5805566444531556,3149892.5326919137,2126.8686918919066,0.05131667792032411,0.790670325362603
blend_decomp_direct_hgb_0.5,0.06,1452,0.5691885535084281,3149510.866408892,2169.084618738906,0.05027548209366391,0.7793022344178754
decomp_plus_profit_support_0.10,0.093164503978478,1501,0.5883967071736574,3148905.976939617,2097.872069913136,0.05396402398401066,0.7985103880831047
decomp_plus_profit_support_0.08,0.08604728109420816,1493,0.5852606820854567,3144151.1079359697,2105.928404511701,0.0535833891493637,0.7953743629949039
decomp_plus_profit_support_0.06,0.07805551630995904,1493,0.5852606820854567,3144151.1079359697,2105.928404511701,0.0535833891493637,0.7953743629949039
direct_margin_hgb_squared,0.06313323671908122,1439,0.564092512740102,3143241.8839954007,2184.3237553824883,0.05211952744961779,0.773422187377499
blend_decomp_direct_hgb_0.1,0.05900287117281305,1439,0.564092512740102,3142541.2317672176,2183.8368532086292,0.046560111188325225,0.7742061936495492
decomp_plus_profit_support_0.10,0.09402371927071718,1492,0.5848686789494316,3142158.725137408,2106.0045074647505,0.05361930294906166,0.7949823598588789
decomp_plus_profit_support_0.06,0.0805679477838026,1470,0.5762446099568796,3141589.300801358,2137.135578776434,0.050340136054421766,0.7863582908663269
decomp_plus_profit_support_0.08,0.09136936264378115,1410,0.5527244217953744,3141502.4735256005,2228.0159386706387,0.04468085106382979,0.7628381027048217
decomp_plus_profit_support_0.08,0.08876581240679142,1459,0.5719325754606037,3140883.108352389,2152.7642963347425,0.050034270047978065,0.782046256370051
decomp_plus_profit_support_0.06,0.0791940433945022,1485,0.582124656997256,3140434.0273221075,2114.770388769096,0.052525252525252523,0.7922383379067033
decomp_plus_profit_support_0.04,0.07120977482526213,1485,0.582124656997256,3140197.4213793706,2114.6110581679263,0.052525252525252523,0.7922383379067033
decomposed_margin,0.05499999999999999,1491,0.5844766758134065,3139177.2822188563,2105.417358966369,0.05365526492287056,0.7945903567228538
decomp_plus_profit_support_0.08,0.0873012398619411,1484,0.5817326538612309,3137459.3771969615,2114.1909549844754,0.05256064690026954,0.7918463347706781
blend_decomp_direct_hgb_0.2,0.05900287117281305,1448,0.5676205409643277,3133167.177538172,2163.789487250119,0.04834254143646409,0.777734221873775
decomp_plus_profit_support_0.10,0.09609513512325778,1463,0.573500588004704,3130226.111545449,2139.594061206732,0.04989747095010253,0.7836142689141513
blend_decomp_direct_hgb_0.1,0.05623191062128825,1484,0.5817326538612309,3128428.456053742,2108.105428607643,0.05323450134770889,0.7918463347706781
decomp_plus_profit_support_0.06,0.07999999999999999,1477,0.5789886319090553,3127381.2637506453,2117.387450068142,0.052132701421800945,0.7891023128185025
blend_decomp_direct_hgb_0.6,0.061211355662087054,1436,0.5629165033320267,3122992.4985876437,2174.7858625262143,0.04944289693593315,0.773030184241474
decomp_plus_profit_support_0.04,0.07373349011822031,1452,0.5691885535084281,3122000.8044918654,2150.1382951045907,0.049586776859504134,0.7793022344178754
decomp_plus_profit_support_0.02,0.06547086873572132,1457,0.5711485691885535,3121061.6320519173,2142.1150528839516,0.050102951269732326,0.7812622500980008
decomp_plus_profit_support_0.08,0.09,1435,0.5625245001960015,3120915.982061477,2174.8543428999837,0.04808362369337979,0.7726381811054488
decomp_plus_profit_support_0.08,0.09000976924864083,1435,0.5625245001960015,3120915.982061477,2174.8543428999837,0.04808362369337979,0.7726381811054488
blend_decomp_direct_hgb_0.4,-0.15758054999282098,2458,0.9635437083496668,3120400.731818191,1269.4876858495488,0.12489829129373474,0.8263426107408859
direct_margin_hgb_absolute,-0.03,2451,0.9607996863974911,3119819.7685153354,1272.8762825439965,0.12566299469604242,0.8290866326930616
blend_decomp_direct_hgb_0.4,0.06,1439,0.564092512740102,3119163.2566727693,2167.5908663466084,0.048644892286309936,0.7742061936495492
blend_decomp_direct_hgb_0.3,0.06,1437,0.5633085064680518,3117248.527517535,2169.2752453149164,0.04801670146137787,0.773422187377499
decomp_plus_profit_support_0.04,0.07238396659590755,1476,0.5785966287730302,3116451.588344276,2111.4170652739,0.052845528455284556,0.7887103096824775
decomp_plus_profit_support_0.06,0.08327578575986244,1416,0.555076440611525,3116079.164637738,2200.620878981453,0.04590395480225989,0.7651901215209722
blend_decomp_direct_hgb_0.8,0.06313323671908122,1415,0.5546844374754998,3114919.5375141557,2201.3565636142444,0.04946996466431095,0.764798118384947
direct_margin_hgb_absolute,-0.035,2456,0.9627597020776166,3113328.460263388,1267.6418812147347,0.125814332247557,0.8271266170129361
blend_decomp_direct_hgb_0.9,0.06313323671908122,1426,0.5589964719717758,3112033.9477082402,2182.351996990351,0.05119214586255259,0.7691101528812231
decomp_plus_profit_support_0.02,0.065,1463,0.573500588004704,3110015.5198517335,2125.7795761119164,0.05126452494873548,0.7836142689141513
blend_decomp_direct_hgb_0.4,0.05900287117281305,1461,0.5727165817326538,3106171.9728515632,2126.058845209831,0.0513347022587269,0.7828302626421011
blend_decomp_direct_hgb_0.3,0.05900287117281305,1456,0.5707565660525284,3105714.8625656636,2133.045922091802,0.050824175824175824,0.7808702469619757
decomp_plus_profit_support_0.04,0.07500000000000001,1424,0.5582124656997256,3105455.6637849743,2180.7975167029313,0.047050561797752806,0.7683261466091729
decomp_plus_profit_support_0.06,0.08212764276463058,1438,0.5637005096040768,3105256.294035637,2159.4271863947406,0.048678720445062586,0.7738141905135241
blend_decomp_direct_hgb_0.3,-0.15758054999282098,2458,0.9635437083496668,3104759.565178561,1263.1243145559647,0.12530512611879577,0.8263426107408859
decomposed_margin,0.05623191062128825,1479,0.5797726381811055,3102952.862170731,2098.0073442668904,0.05341446923597025,0.7898863190905527
blend_decomp_direct_hgb_0.4,0.061211355662087054,1422,0.5574284594276754,3101118.3559480594,2180.814596306652,0.047116736990154715,0.7675421403371226
blend_decomp_direct_hgb_0.2,0.06,1431,0.5609564876519012,3099702.4987289747,2166.1093631928543,0.047519217330538085,0.7710701685613485
decomposed_margin,0.05900287117281305,1428,0.5597804782438259,3096862.529307033,2168.671239010527,0.047619047619047616,0.7698941591532732
decomp_plus_profit_support_0.10,0.1,1395,0.546844374754998,3095085.2167167906,2218.6990800837207,0.044444444444444446,0.7569580556644453
blend_decomp_direct_hgb_0.8,0.065,1384,0.5425323402587221,3094318.1940357536,2235.779041933348,0.046242774566473986,0.7526460211681694
direct_margin_ridge,0.03469130876082671,1450,0.5684045472363779,3093885.731960199,2133.7142979035852,0.05172413793103448,0.7745981967855743
direct_margin_hgb_absolute,-0.03897581494655859,2461,0.964719717757742,3092387.3470112486,1256.557231617736,0.12637139374238116,0.8251666013328106
decomp_plus_profit_support_0.02,0.0674911291218238,1416,0.555076440611525,3092003.693708688,2183.618427760373,0.046610169491525424,0.7651901215209722
blend_decomp_direct_hgb_0.1,0.06,1418,0.555860446883575,3091943.573754903,2180.496173310933,0.04724964739069112,0.7659741277930223
blend_decomp_direct_hgb_0.2,0.061211355662087054,1409,0.5523324186593492,3089274.6739760637,2192.529931849584,0.046132008516678494,0.7624460995687965
blend_decomp_direct_hgb_0.7,0.06313323671908122,1410,0.5527244217953744,3089047.271798399,2190.813667942127,0.04893617021276596,0.7628381027048217
blend_decomp_direct_hgb_0.3,0.061211355662087054,1414,0.5542924343394747,3088921.2688393313,2184.5270642428086,0.04667609618104668,0.764406115248922
decomp_plus_profit_support_0.04,0.07510413457364909,1422,0.5574284594276754,3086564.9245630302,2170.5801157264627,0.047116736990154715,0.7675421403371226
decomp_plus_profit_support_0.04,0.07636924630351208,1392,0.5456683653469228,3084531.3338807365,2215.8989467534025,0.04454022988505747,0.75578204625637
blend_decomp_direct_hgb_0.5,0.06313323671908122,1396,0.5472363778910231,3084064.243135685,2209.2150738794307,0.04512893982808023,0.7573500588004703
blend_decomp_direct_hgb_0.5,0.061211355662087054,1427,0.5593884751078009,3081147.787203775,2159.1785474448316,0.049754730203223546,0.7695021560172481
decomp_plus_profit_support_0.08,0.09223110573330731,1395,0.546844374754998,3078849.623263094,2207.0606618373436,0.044444444444444446,0.7569580556644453
blend_decomp_direct_hgb_0.9,0.065,1392,0.5456683653469228,3077099.2354171937,2210.559795558329,0.04885057471264368,0.75578204625637
direct_margin_hgb_absolute,-0.045000000000000005,2466,0.9666797334378675,3069424.1428899537,1244.697543750995,0.12692619626926196,0.8232065856526852
blend_decomp_direct_hgb_0.4,0.06313323671908122,1385,0.5429243433947472,3067046.5142574003,2214.4740175143684,0.044765342960288806,0.7530380243041944
blend_decomp_direct_hgb_0.9,0.06547086873572132,1378,0.5401803214425716,3065410.5251238877,2224.5359398576834,0.04716981132075472,0.7502940023520188
direct_margin_ridge,0.035,1444,0.5660525284202274,3064953.602600418,2122.5440461221733,0.05193905817174515,0.7722461779694237
blend_decomp_direct_hgb_0.1,0.061211355662087054,1392,0.5456683653469228,3064794.557441435,2201.720228047008,0.04454022988505747,0.75578204625637
direct_margin_hgb_absolute,-0.04000000000000001,2464,0.9658957271658173,3064690.9040896613,1243.7868928935313,0.12702922077922077,0.8239905919247354
blend_decomp_direct_hgb_0.6,-0.15758054999282098,2465,0.9662877303018425,3064089.4093953026,1243.0382999575265,0.12657200811359026,0.8235985887887103
blend_decomp_direct_hgb_0.8,0.06547086873572132,1378,0.5401803214425716,3064014.472211306,2223.522839050295,0.04644412191582003,0.7502940023520188
decomposed_margin,0.06,1408,0.5519404155233242,3063221.8564360775,2175.583704855169,0.046875,0.7620540964327714
blend_decomp_direct_hgb_0.5,-0.15758054999282098,2461,0.964719717757742,3055998.3650408573,1241.7709731982354,0.12637139374238116,0.8251666013328106
direct_margin_hgb_squared,0.065,1403,0.5499803998431988,3055919.378433451,2178.13213003097,0.05203136136849608,0.7593100744805958
direct_margin_hgb_absolute,-0.05,2468,0.9674637397099177,3055345.259370725,1237.984302824443,0.1272285251215559,0.822422579380635
blend_decomp_direct_hgb_0.3,0.06313323671908122,1372,0.537828302626421,3048775.8929572105,2222.139863671436,0.04446064139941691,0.7479419835358683
decomp_plus_profit_support_0.06,0.08485429333219516,1382,0.5417483339866719,3048263.2245577867,2205.6897428059237,0.04486251808972504,0.7518620148961191
blend_decomp_direct_hgb_0.6,0.06313323671908122,1398,0.5480203841630733,3046591.438165508,2179.249955769319,0.04864091559370529,0.7581340650725206
blend_decomp_direct_hgb_0.6,0.065,1369,0.5366522932183457,3046545.523900087,2225.3802219869153,0.04382761139517896,0.746765974127793
blend_decomp_direct_hgb_0.7,0.065,1375,0.5390043120344963,3041465.588117791,2211.974973176575,0.04654545454545454,0.7491179929439435
decomp_plus_profit_support_0.06,0.08499999999999999,1379,0.5405723245785966,3040413.3004167685,2204.795721839571,0.044960116026105876,0.7506860054880439
direct_margin_hgb_squared,0.0674911291218238,1352,0.5299882399059193,3038501.140099637,2247.4120858725128,0.04659763313609468,0.7393179145433163
direct_margin_hgb_squared,0.06547086873572132,1389,0.5444923559388475,3035690.5827554804,2185.5223777937226,0.0503959683225342,0.7538220305762446
decomp_plus_profit_support_0.08,0.093164503978478,1377,0.5397883183065465,3034923.648218051,2204.011363992775,0.04502541757443718,0.7499019992159938
decomposed_margin,0.061211355662087054,1377,0.5397883183065465,3031112.16562979,2201.2434027812565,0.04502541757443718,0.7499019992159938
direct_margin_hgb_absolute,-0.05489671197309357,2471,0.968639749117993,3030383.6617081203,1226.3794664945854,0.12788344799676243,0.8212465699725597
decomp_plus_profit_support_0.02,0.06939551100794093,1371,0.537436299490396,3022216.2908683945,2204.3882500863565,0.04522246535375638,0.7475499803998432
blend_decomp_direct_hgb_0.6,0.06547086873572132,1359,0.5327322618580949,3022036.136988515,2223.7204834352574,0.04415011037527594,0.7428459427675421
direct_margin_hgb_absolute,-0.05500000000000001,2472,0.969031752254018,3018021.650792404,1220.8825448189336,0.12823624595469255,0.8208545668365347
blend_decomp_direct_hgb_0.2,0.06313323671908122,1367,0.5358682869462956,3016719.597705948,2206.817555015324,0.04462326261887344,0.7459819678557429
blend_decomp_direct_hgb_0.7,0.06547086873572132,1364,0.5346922775382204,3015888.494489448,2211.0619461066335,0.0469208211143695,0.7448059584476676
blend_decomp_direct_hgb_0.1,0.06313323671908122,1345,0.5272442179537437,3001670.178699002,2231.7250399249087,0.04312267657992565,0.7373578988631909
blend_decomp_direct_hgb_0.4,0.06547086873572132,1340,0.5252842022736182,3001383.912962906,2239.838741017094,0.04328358208955224,0.7353978831830654
blend_decomp_direct_hgb_0.5,0.065,1358,0.5323402587220698,3001239.8565286426,2210.044076972491,0.04491899852724595,0.7424539396315171
blend_decomp_direct_hgb_0.4,0.065,1348,0.5284202273618189,2999363.8693169197,2225.047380798902,0.04451038575667656,0.7385339082712662
blend_decomp_direct_hgb_0.9,0.0674911291218238,1341,0.5256762054096433,2997696.0097736544,2235.4183518073487,0.04623415361670395,0.7357898863190906
decomp_plus_profit_support_0.02,0.07,1359,0.5327322618580949,2997411.4339266745,2205.6007607996135,0.044885945548197206,0.7428459427675421
blend_decomp_direct_hgb_0.3,0.065,1336,0.5237161897295178,2997095.5059576845,2243.334959549165,0.04266467065868264,0.7338298706389651
blend_decomp_direct_hgb_0.7,-0.15758054999282098,2471,0.968639749117993,2993076.865870963,1211.2816130598796,0.1282881424524484,0.8212465699725597
decomp_plus_profit_support_0.04,0.07805551630995904,1361,0.5335162681301451,2988084.414404411,2195.506549893028,0.045554739162380606,0.7436299490395923
blend_decomp_direct_hgb_0.5,0.06547086873572132,1347,0.5280282242257938,2986256.0150446957,2216.968088377651,0.044543429844097995,0.738141905135241
decomp_plus_profit_support_0.06,0.08604728109420816,1367,0.5358682869462956,2985686.3228294486,2184.1158177245416,0.04535479151426482,0.7459819678557429
direct_margin_hgb_absolute,-0.065,2479,0.9717757742061937,2985656.5766232815,1204.379417758484,0.1290843081887858,0.8181105448843591
direct_margin_hgb_absolute,-0.060000000000000005,2478,0.9713837710701686,2982834.57882492,1203.7266258373365,0.129136400322841,0.8185025480203841
blend_decomp_direct_hgb_0.8,0.0674911291218238,1328,0.5205801646413172,2975574.6499869986,2240.6435617371976,0.04442771084337349,0.7306938455507644
decomp_plus_profit_support_0.12,0.10999999999999999,1365,0.5350842806742454,2975328.2513116095,2179.7276566385417,0.04542124542124542,0.7451979615836927
decomp_plus_profit_support_0.08,0.09402371927071718,1363,0.5343002744021952,2974074.959020906,2182.006573016072,0.04548789435069699,0.7444139553116425
direct_margin_hgb_squared,0.06939551100794093,1312,0.5143081144649158,2972662.987787069,2265.7492284962414,0.04420731707317073,0.724421795374363
blend_decomp_direct_hgb_0.7,0.0674911291218238,1324,0.5190121520972167,2964979.8583568716,2239.4107691517156,0.04380664652567976,0.729125833006664
direct_margin_hgb_absolute,-0.07,2482,0.9729517836142689,2964236.9921466736,1194.2937115820603,0.1297340854149879,0.8169345354762838
blend_decomp_direct_hgb_0.6,0.0674911291218238,1314,0.5150921207369659,2953148.9426735393,2247.4497280620544,0.04185692541856925,0.7252058016464131
direct_margin_hgb_squared,0.07,1304,0.511172089376715,2953134.5315816337,2264.6737205380628,0.04447852760736196,0.7212857702861623
blend_decomp_direct_hgb_0.9,-0.15758054999282098,2471,0.968639749117993,2952149.607823433,1194.718578641616,0.12909753136382032,0.8212465699725597
blend_decomp_direct_hgb_0.8,0.06939551100794093,1290,0.5056840454723638,2952142.727782082,2288.482734714792,0.040310077519379844,0.715797726381811
blend_decomp_direct_hgb_0.8,-0.15758054999282098,2470,0.9682477459819678,2950544.5270444816,1194.5524400989805,0.1291497975708502,0.8216385731085849
direct_margin_hgb_squared,-0.15758054999282098,2472,0.969031752254018,2945350.5784712993,1191.4848618411404,0.12944983818770225,0.8208545668365347
direct_margin_hgb_absolute,-0.07181501368893292,2484,0.973735789886319,2944963.275477141,1185.572977245226,0.13003220611916264,0.8161505292042336
blend_decomp_direct_hgb_0.9,0.06939551100794093,1297,0.5084280674245394,2941751.5353515344,2268.119919314984,0.04240555127216654,0.7185417483339867
decomp_plus_profit_support_0.06,0.0873012398619411,1342,0.5260682085456684,2935580.757267664,2187.4670322411803,0.044709388971684055,0.7361818894551156
direct_margin_hgb_absolute,-0.07500000000000001,2485,0.9741277930223442,2933567.5684913956,1180.510087924103,0.13038229376257546,0.8157585260682085
