name,threshold,npv,approved_labeled,default_rate_approved,auroc,log_loss,brier,mean_pd,approved_total,headline_enpv,val_approval_rate,test_approval_rate
rev_0.00_rar_0.00,0.012262275197754729,2654900.6567144124,1976,0.13006072874493926,0.7404036990095291,0.43901518444875326,0.13762517102949567,0.21026723178913032,7975,14706977.16244622,0.5990198262419247,0.5995236474991493
rev_0.10_rar_0.20,0.01568430092223353,2654665.474726986,1922,0.1279916753381894,0.7375970520583955,0.44492249949197743,0.1398001941807217,0.2200273743086639,7791,14669328.167301664,0.5867676542659835,0.5848928206873086
rev_0.10_rar_0.10,0.010959163657222864,2653462.584992369,1972,0.12931034482758622,0.7392381354738768,0.44118934196547666,0.13843876534470317,0.2154834354899646,7927,14714993.395298755,0.5985742927155269,0.5943064534422139
rev_-0.05_rar_0.30,0.009101475330188381,2653083.9911427572,1947,0.12994350282485875,0.7333638454677744,0.4506982243109175,0.1417417480589375,0.2237044848602837,7854,14677341.100193676,0.5903319224771664,0.5902234320063514
rev_alpha_-0.05,0.01596634353548547,2653047.437383971,1967,0.12963904422979156,0.7381321879547482,0.43957527391266144,0.13778908563478895,0.20996703454905077,7923,14661126.542298563,0.5956783247939408,0.5953272088011795
rev_-0.05_rar_0.00,0.01596634353548547,2653047.437383971,1967,0.12963904422979156,0.7381321879547482,0.43957527391266144,0.13778908563478895,0.20996703454905077,7923,14661126.542298561,0.5956783247939408,0.5953272088011795
amount_alpha_-0.05,0.01794210994946016,2652530.5658943057,1955,0.1289002557544757,0.7353410317795616,0.439700462845222,0.13771998513649486,0.20922576360473183,7914,14748748.161375724,0.5961238583203387,0.5940796189179993
rev_-0.15_rar_0.05,0.019681872152922927,2652435.5681114695,1938,0.12899896800825594,0.73398723184528,0.4426261730856977,0.13873324496188733,0.21186960333377242,7839,14620577.301616978,0.5910002227667632,0.5881819212884201
rev_0.15_rar_0.25,0.013608247693173873,2651816.414085373,1928,0.12863070539419086,0.7364272637656668,0.4478165644973073,0.14089187600952902,0.2230318170545748,7805,14706471.580052935,0.5881042548451771,0.5858001587841669
score_alpha_0.15,0.009294012788239148,2651471.731082557,1971,0.12886859462201927,0.742112378538234,0.4409265534989006,0.13848565076221042,0.21722451533828976,7906,14592803.92790262,0.5959010915571397,0.5932856980832483
debt_alpha_0.15,0.010943399865634593,2651314.0802128166,1976,0.13006072874493926,0.7376585457447308,0.44149988254946515,0.13845103655360205,0.21492335520893374,7930,14630158.77635442,0.5974604588995321,0.5952137915390723
rar_alpha_0.40,0.01180159051649414,2651301.272150376,1918,0.12825860271115747,0.732264000375534,0.4567827051642256,0.14402504861772075,0.22905068752594254,7776,14701351.39743598,0.5849855201603921,0.5840988998525576
rev_0.00_rar_0.40,0.011801590516494147,2651301.272150376,1918,0.12825860271115747,0.732264000375534,0.4567827051642256,0.14402504861772075,0.2290506875259426,7776,14701351.39743598,0.5849855201603921,0.5840988998525576
amount_alpha_-0.15,0.018899962907836375,2650978.937191223,1957,0.12979049565661727,0.728618973853448,0.4420455389933771,0.13823613581975513,0.2075854235180368,7936,14897409.133282686,0.59790599242593,0.5956674605875014
debt_alpha_0.10,0.008646329352392566,2650116.0646744054,1986,0.1309164149043303,0.7384809651222832,0.44032185483526126,0.1380515903148136,0.21325254158865956,7977,14664773.690588094,0.6001336600579193,0.5991833957128275
rev_-0.05_rar_0.35,0.015414902529955435,2648847.9548646063,1904,0.12710084033613445,0.7322860629958222,0.45382478296011813,0.14287469388964108,0.22622942565200474,7723,14647648.01284814,0.5814212519492091,0.5799024611545878
rev_0.05_rar_0.05,0.010975426869300624,2648665.9888090184,1975,0.12962025316455697,0.7403684927005586,0.43974029422626987,0.13789668954793363,0.21277121640188348,7958,14712256.91074717,0.5992425930051236,0.5974821367812181
rev_0.15_rar_0.40,0.002191326823435951,2648581.597980016,1962,0.1304791029561672,0.7332934328498333,0.45719353385367256,0.14433336708438355,0.2304414703300885,7914,14767795.501948263,0.5972376921363333,0.5935125326074628
rev_0.10_rar_0.40,0.009004429801032946,2648183.7061494444,1926,0.12876427829698858,0.733415481387598,0.45672446600883,0.14412451976939455,0.22987441586582366,7804,14731022.295651987,0.588549788371575,0.5854599069978451
rev_0.15_rar_0.35,0.004758672832250415,2647963.811420139,1958,0.1302349336057201,0.734558982302962,0.4537150427390801,0.14306173609875178,0.22792542396144186,7886,14752810.120693672,0.5959010915571397,0.5910173528411025
rev_0.05_rar_0.40,0.010378331262774406,2647558.7345679565,1923,0.12844513780551223,0.7331178707224334,0.45658835349984456,0.14402202172435616,0.2294100396256695,7793,14713918.586483423,0.5869904210291824,0.5850062379494159
rev_-0.10_rar_0.15,0.0141682143010436,2647340.256215333,1950,0.13025641025641024,0.7346434774444914,0.4443604790137471,0.13938801351207739,0.21632495139302402,7871,14658381.54591148,0.5925595901091557,0.5910173528411025
debt_alpha_0.25,0.006651484223841738,2646215.50694157,1990,0.1306532663316583,0.7354466507064733,0.4449059663330617,0.13962494359339064,0.2185935487854092,7943,14600659.4787598,0.6005791935843172,0.5951003742769649
score_alpha_0.20,0.0008358184551743081,2646098.00031875,2002,0.13136863136863136,0.7422823076561986,0.4422465381305173,0.13902566539052177,0.21969060798126314,7989,14567466.584311116,0.601470260637113,0.5998638992854712
amount_alpha_-0.25,0.021358506685090813,2645448.385436229,1949,0.13083632632119035,0.7199807538844295,0.4457306341866571,0.13921579503375145,0.2065642480414625,7949,15068815.147709426,0.598128759189129,0.597028467732789
rev_-0.15_rar_0.10,0.017362078317034714,2645192.644506247,1939,0.1294481691593605,0.7333741726517392,0.44391314925094094,0.13916774230064594,0.2140414524190137,7846,14631116.44047983,0.5903319224771664,0.589316093909493
rev_alpha_-0.10,0.019887567859853274,2645027.9727700315,1940,0.12938144329896908,0.7365389851194668,0.44047543499112407,0.13806200197404758,0.20980927746012304,7869,14635837.890753597,0.59166852305636,0.591244187365317
rev_-0.10_rar_0.00,0.019887567859853267,2645027.9727700315,1940,0.12938144329896908,0.7365389851194668,0.44047543499112407,0.13806200197404758,0.20980927746012304,7869,14635837.890753597,0.59166852305636,0.591244187365317
rev_-0.10_rar_0.25,0.003304064080492882,2642630.2519101836,2000,0.1325,0.7327742571468807,0.44879503897591816,0.14097272428736124,0.22108105016276117,7989,14692522.002835587,0.6021385609267097,0.5995236474991493
rev_-0.05_rar_0.40,-9.03838264629409e-05,2642211.304506807,1975,0.1311392405063291,0.7310815378115758,0.45730487353657806,0.14413251120653578,0.22879853294529645,7932,14711267.25765843,0.5974604588995321,0.5954406260632868
rev_0.10_rar_0.15,0.007442783522429787,2641894.7001376464,1985,0.1304785894206549,0.7383387316340422,0.44287255564774747,0.13905010150948252,0.21771650694665715,7948,14718746.760682052,0.601470260637113,0.5952137915390723
amount_alpha_0.05,0.012423746440330178,2641408.971934173,1972,0.13032454361054766,0.7430235178143924,0.4386469559252732,0.13763412805964798,0.21144979044007858,7932,14606938.172314005,0.5961238583203387,0.5961211296359306
score_alpha_-0.05,0.015794987921772176,2641294.5293323947,1971,0.13039066463723997,0.7368436370464254,0.43907611413269343,0.13759888915646237,0.2081268985428765,7952,14720403.040367879,0.5990198262419247,0.5969150504706816
rar_alpha_0.50,-0.006914340950653222,2638888.014972358,1993,0.13196186653286504,0.7296972257428532,0.4647889951719373,0.14690408098538124,0.2342746571890328,7979,14721273.918151658,0.6010247271107151,0.598956561188613
rev_0.40_rar_-0.10,-0.018467617010109398,2638696.5184732955,2113,0.1386654046379555,0.7303717786227293,0.4465085416962042,0.1403132967044835,0.21399045488838844,8467,14843702.110183356,0.6359991089329472,0.6364976749461267
rev_-0.05_rar_-0.05,0.019222008927317034,2637288.208295875,1950,0.12974358974358974,0.7379969957283012,0.43901752138438693,0.1376227331802523,0.2079965368199706,7887,14639771.089091994,0.591891289819559,0.5931722808211409
rev_0.10_rar_0.05,0.013011087916678892,2636781.2047724905,1965,0.1297709923664122,0.739674693705112,0.4398751098083127,0.13796778235042984,0.21333709144070376,7919,14706009.572242716,0.5970149253731343,0.5941930361801067
score_alpha_0.25,0.0004111411363989174,2635995.2768505104,1995,0.13132832080200502,0.7423799464864104,0.44389943614602884,0.13968686049013523,0.22221493034073583,7956,14534429.055883266,0.5992425930051236,0.5972553022570035
rev_0.20_rar_0.40,0.006055478327895181,2635576.049571614,1942,0.13027806385169927,0.7332117542130215,0.4579978818194299,0.14464912555616405,0.2311087010196687,7847,14767634.720282704,0.5921140565827578,0.588522173074742
rar_alpha_0.45,0.015836657675375974,2634970.386255821,1883,0.12639405204460966,0.7308979955874759,0.46061447184835075,0.14540816310654114,0.23164854743314792,7667,14669023.555716584,0.5771886834484294,0.575706022456618
rar_alpha_-0.05,0.015329758322289864,2634933.789935094,1969,0.13052310817673946,0.7396122611838709,0.4384511870161263,0.1374510236124427,0.20830090991328964,7944,14677770.411509607,0.5963466250835375,0.5973687195191109
rev_0.00_rar_-0.05,0.015329758322289864,2634933.789935094,1969,0.13052310817673946,0.7396122611838709,0.4384511870161263,0.1374510236124427,0.20830090991328962,7944,14677770.411509607,0.5963466250835375,0.5973687195191109
amount_alpha_-0.30,0.02426795395068189,2634183.019145182,1927,0.12973533990659056,0.7159005773834671,0.4480914623081372,0.13989101117971028,0.20629519592550657,7923,15142714.279687725,0.5952327912675429,0.5955540433253941
rev_0.15_rar_0.10,0.011937265370262363,2634056.195663742,1964,0.13034623217922606,0.7386410364737361,0.44167412499547853,0.13863309940352647,0.21616313534096435,7893,14705509.126318697,0.5963466250835375,0.5915844391516388
rev_0.40_rar_-0.15,-0.015420662303833842,2633000.4043080136,2112,0.1387310606060606,0.7290724311129888,0.4466949334149619,0.14036638404076207,0.21241622155149031,8467,14884553.784027366,0.636667409222544,0.636157423159805
rev_-0.10_rar_0.30,0.016720741940791407,2632891.889849025,1904,0.12762605042016806,0.7317650096230578,0.45155729110853876,0.14196794584197078,0.22355582660218148,7719,14616099.90624023,0.5800846513700156,0.5801292956788023
rev_alpha_0.55,-0.01801418287937577,2632770.7126926025,2087,0.13847628174413032,0.7252232079988734,0.4563452496345087,0.14382579849987018,0.22212698121168592,8410,14921724.526269738,0.6304299398529739,0.6328683225586934
rev_0.15_rar_0.15,0.011238335096304298,2632693.7935267007,1962,0.1304791029561672,0.7381903957189129,0.4433565537180604,0.13924898000667393,0.218378287556189,7889,14714482.279383093,0.5967921586099354,0.5909039355789951
score_alpha_0.30,0.0030027960893191127,2631719.9340598155,1979,0.1298635674583123,0.7424006008543398,0.4458796321606292,0.14046505437728454,0.22478883200526664,7902,14503298.885205938,0.5956783247939408,0.5929454462969264
rev_-0.20_rar_-0.05,0.016638165629250957,2631590.250297766,1977,0.13201820940819423,0.7309040980143642,0.4427473285257819,0.13877550848821282,0.20796734796437902,7971,14676245.205281295,0.5996881265315215,0.5987297266643983
rev_alpha_-0.15,0.02009126419610996,2631407.5306030135,1942,0.13027806385169927,0.7342407172698682,0.4417114547810662,0.13844041195821524,0.2097955988827719,7865,14626057.197097678,0.5921140565827578,0.5905636837926732
rev_-0.15_rar_0.00,0.02009126419610996,2631407.5306030135,1942,0.13027806385169927,0.7342407172698682,0.4417114547810662,0.13844041195821524,0.2097955988827719,7865,14626057.197097678,0.5921140565827578,0.5905636837926732
rev_-0.15_rar_0.30,0.01144309035661992,2630759.5179074714,1938,0.13003095975232198,0.7300516359198235,0.4527426686418999,0.14229796887605645,0.22352649381273088,7827,14664760.594068535,0.5889953218979728,0.5878416695020983
rev_0.35_rar_-0.10,-0.016469301270200087,2630696.3622929803,2106,0.13770180436847104,0.7326155940477866,0.44419545801529503,0.13950087714509155,0.2125883522147961,8437,14834031.355793346,0.6331031410113611,0.6345695814903028
rev_alpha_0.45,-0.02208795448918896,2630409.061495496,2099,0.13816102906145783,0.7297709242829648,0.44989951978435866,0.14154461999896326,0.21892047203386342,8439,14818863.819803162,0.6304299398529739,0.636157423159805
rev_0.40_rar_-0.05,-0.021610321598434803,2630067.714449206,2116,0.13988657844990549,0.7311970145049994,0.4466888018507686,0.1403912589398772,0.21567883447058672,8456,14789303.189159002,0.6344397415905547,0.6360440058976976
rev_alpha_0.05,0.01491967373994508,2629654.317604285,1961,0.1295257521672616,0.7403224897901705,0.4387992740772187,0.13757365338558716,0.2107078308470932,7929,14697773.57708839,0.5963466250835375,0.5956674605875014
rev_0.05_rar_0.00,0.01491967373994508,2629654.317604285,1961,0.1295257521672616,0.7403224897901705,0.4387992740772187,0.13757365338558716,0.2107078308470932,7929,14697773.57708839,0.5963466250835375,0.5956674605875014
rev_-0.10_rar_0.35,0.01667247463122595,2628765.9633405088,1897,0.12704269899841855,0.7306374689010937,0.45467779046380613,0.1430930522896755,0.2260834618396819,7681,14610975.815594219,0.5791935843172199,0.5762731087671543
rev_0.20_rar_0.35,0.005473956920127863,2628588.3189634047,1956,0.130879345603272,0.734218185232127,0.45452678202376995,0.14337956012037073,0.22861586064390993,7886,14771504.54879677,0.5954555580307418,0.591244187365317
rev_0.15_rar_-0.40,0.012958348289675906,2628412.1434065234,2037,0.13500245459008345,0.7262249448434493,0.44519569696298245,0.13995652421578084,0.20014126809404606,8243,14911722.929065583,0.6195143684562263,0.6194850856300329
rev_0.15_rar_0.20,0.01479291035066787,2628306.9780433844,1932,0.12939958592132506,0.7374825141998779,0.44540498087125535,0.14000275377013702,0.22067076686385678,7822,14702702.17309234,0.5896636221875696,0.5869343314052399
rev_alpha_0.35,-0.020226350419577085,2628248.9964075014,2101,0.13802950975725845,0.7342698211519504,0.44494161008481137,0.13978971720378877,0.21613844036100854,8399,14768647.986470727,0.6308754733793718,0.6313938981512986
rev_0.35_rar_0.00,-0.020226350419577085,2628248.9964075014,2101,0.13802950975725845,0.7342698211519504,0.44494161008481137,0.13978971720378877,0.21613844036100854,8399,14768647.986470727,0.6308754733793718,0.6313938981512986
debt_alpha_-0.05,0.015949036318751754,2627817.435475499,1961,0.13003569607343193,0.7394545369196827,0.43888551560526623,0.1375959150302065,0.2089632414912801,7926,14689755.999612559,0.5967921586099354,0.5951003742769649
rev_alpha_0.50,-0.0163270316055247,2627668.6869016523,2079,0.13660413660413662,0.7277233253532366,0.4529355538136499,0.14261914709697124,0.22047329615919384,8385,14898964.122702124,0.62708843840499,0.6317341499376206
rev_-0.10_rar_-0.05,0.01996559486069579,2626906.2227606666,1957,0.1308124680633623,0.7362291696005258,0.43992524596104826,0.1379032046214926,0.2078385012341233,7898,14642227.877388727,0.594787257741145,0.5929454462969264
score_alpha_0.35,0.002063292130207477,2626596.0847357204,1977,0.12999494183105717,0.7423358212458339,0.4481812142430161,0.14135554301886535,0.22740407731405532,7892,14479462.513807336,0.5959010915571397,0.5916978564137462
rev_-0.15_rar_0.15,0.017786869036686158,2626332.052534866,1927,0.1292163985469642,0.732685067830822,0.44557078337110795,0.1397434244816362,0.2163020956552019,7797,14616107.081268677,0.5874359545555803,0.5852330724736304
debt_alpha_0.30,0.008944178569715551,2626131.905902065,1971,0.12988330796549974,0.7341388536825799,0.44713345797675447,0.14039911133026983,0.22058134127559395,7893,14592288.035782596,0.5961238583203387,0.5916978564137462
rev_alpha_0.40,-0.018764889031076933,2625793.5665000086,2092,0.13718929254302104,0.732176219311834,0.4472355311388839,0.14060175653205723,0.21747383555126437,8394,14805352.865439538,0.6290933392737803,0.6317341499376206
rev_0.40_rar_0.00,-0.018764889031076933,2625793.5665000086,2092,0.13718929254302104,0.732176219311834,0.4472355311388839,0.1406017565320572,0.21747383555126437,8394,14805352.865439538,0.6290933392737803,0.6317341499376206
rev_-0.15_rar_0.35,0.009602397569279823,2625561.220627039,1939,0.1294481691593605,0.7290902689762006,0.45585506509832563,0.14341417193823963,0.2260526223784821,7830,14673257.864691023,0.5889953218979728,0.5881819212884201
rev_0.40_rar_0.05,-0.019378566664442577,2625113.410305825,2091,0.13773314203730272,0.732939492090316,0.44814803581852997,0.14094554110427757,0.21936769674830048,8375,14802172.783057325,0.629984406326576,0.6291255529091527
rev_alpha_0.60,-0.021782806356710763,2623780.325074789,2109,0.13987671882408725,0.7224292353189692,0.46012983941084357,0.14516463944213864,0.22387593911778647,8458,14932772.94193862,0.636667409222544,0.6351366678008393
rev_0.25_rar_0.40,0.0074057353917806774,2623695.354890722,1932,0.13043478260869565,0.7327357649157396,0.45913965889023944,0.14507210400511078,0.23187346471285813,7830,14792012.199377405,0.5907774560035642,0.5872745831915618
amount_alpha_0.75,-0.018599885508277098,2622950.995308345,2028,0.13313609467455623,0.7398427451532648,0.46401043866288116,0.1470985411865588,0.2398257082952786,8015,13576639.423957556,0.6019157941635108,0.6025859135760463
rar_alpha_0.60,-0.005465485711244041,2622003.926285033,1969,0.13153885220924327,0.7272553161526545,0.4741425323195326,0.15020743182459223,0.23958304194677082,7922,14763565.7530426,0.5970149253731343,0.5945332879664285
score_alpha_0.40,-0.012495480917523411,2621670.364663849,2026,0.13376110562685095,0.7420757639769047,0.4507980066539986,0.1423531841238758,0.23005288214209216,8035,14427272.80250332,0.6065938961906884,0.602472496313939
rev_-0.10_rar_0.40,0.00854532071604271,2621597.6699319724,1935,0.12919896640826872,0.7296404262310473,0.45815206559692007,0.14434305995323668,0.22865555918352287,7814,14683486.040635746,0.5881042548451771,0.5868209141431325
score_alpha_-0.10,0.020742987607604017,2621104.375027855,1947,0.12994350282485875,0.7350485847063795,0.43949268808286573,0.13770473599735472,0.20609214938082487,7913,14728323.693841387,0.5950100245043439,0.5945332879664285
rev_-0.15_rar_-0.05,0.013029513995702017,2620874.105203818,2001,0.13343328335832083,0.7338454677744919,0.441169994122367,0.13828871317903432,0.20782838735570436,8031,14706277.524320165,0.6050345288482958,0.6028127481002609
rev_0.40_rar_0.40,-0.029527423103445954,2620656.263627051,2080,0.1375,0.7303398582359292,0.46460823510629123,0.14698401873914543,0.23472465558305197,8286,14735106.074037489,0.6257518378257964,0.6211863445616422
